Notes,Occurrence State,Occurrence State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Single Race 6,Single Race 6 Code,Year,Year Code,MCD - ICD Chapter,MCD - ICD Chapter Code,Deaths,Population,Crude Rate
,Connecticut,9,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,226,Not Applicable,Not Applicable
,Connecticut,9,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,94,Not Applicable,Not Applicable
,Connecticut,9,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Connecticut,9,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,57,Not Applicable,Not Applicable
,Connecticut,9,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,20,Not Applicable,Not Applicable
,Delaware,10,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,Not Applicable,Not Applicable
,Delaware,10,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Delaware,10,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,71,Not Applicable,Not Applicable
,Delaware,10,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,Delaware,10,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,Delaware,10,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,108,Not Applicable,Not Applicable
,Delaware,10,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,45,Not Applicable,Not Applicable
,Delaware,10,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Delaware,10,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,13,Not Applicable,Not Applicable
,Delaware,10,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,66,Not Applicable,Not Applicable
,Delaware,10,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,27,Not Applicable,Not Applicable
,Delaware,10,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,19,Not Applicable,Not Applicable
,Delaware,10,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,74,Not Applicable,Not Applicable
,Delaware,10,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,26,Not Applicable,Not Applicable
,Delaware,10,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,12,Not Applicable,Not Applicable
,District of Columbia,11,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,38,Not Applicable,Not Applicable
,District of Columbia,11,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,Not Applicable,Not Applicable
,District of Columbia,11,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,51,Not Applicable,Not Applicable
,District of Columbia,11,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,28,Not Applicable,Not Applicable
,District of Columbia,11,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,District of Columbia,11,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,100,Not Applicable,Not Applicable
,District of Columbia,11,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,21,Not Applicable,Not Applicable
,District of Columbia,11,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,18,Not Applicable,Not Applicable
,District of Columbia,11,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,154,Not Applicable,Not Applicable
,District of Columbia,11,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,58,Not Applicable,Not Applicable
,District of Columbia,11,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,55,Not Applicable,Not Applicable
,District of Columbia,11,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,24,Not Applicable,Not Applicable
,Florida,12,15-24 years,15-24,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,45,Not Applicable,Not Applicable
,Florida,12,15-24 years,15-24,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Florida,12,15-24 years,15-24,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,363,Not Applicable,Not Applicable
,Florida,12,15-24 years,15-24,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,123,Not Applicable,Not Applicable
,Florida,12,15-24 years,15-24,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,16,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,170,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,60,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1621,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,581,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,Not Applicable,Not Applicable
,Florida,12,25-34 years,25-34,More than one race,M,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,14,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,206,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,78,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1778,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,662,Not Applicable,Not Applicable
,Florida,12,35-44 years,35-44,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,17,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,Asian,A,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,10,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,174,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,56,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1303,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,483,Not Applicable,Not Applicable
,Florida,12,45-54 years,45-54,More than one race,M,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,11,Not Applicable,Not Applicable
,Florida,12,55-64 years,55-64,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,145,Not Applicable,Not Applicable
,Florida,12,55-64 years,55-64,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,48,Not Applicable,Not Applicable
,Florida,12,55-64 years,55-64,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,1095,Not Applicable,Not Applicable
,Florida,12,55-64 years,55-64,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,398,Not Applicable,Not Applicable
,Florida,12,65-74 years,65-74,Black or African American,2054-5,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,47,Not Applicable,Not Applicable
,Florida,12,65-74 years,65-74,Black or African American,2054-5,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,25,Not Applicable,Not Applicable
,Florida,12,65-74 years,65-74,White,2106-3,2020 (provisional),2020,"Injury, poisoning and certain other consequences of external causes",S00-T98,238,Not Applicable,Not Applicable
,Florida,12,65-74 years,65-74,White,2106-3,2021 (provisional and partial),2021,"Injury, poisoning and certain other consequences of external causes",S00-T98,102,Not Applicable,Not Applicable
